budget;genres;keywords;original_language;original_title;popularity;production_companies;release_date;revenue;status;vote_average;vote_count
5000000;"[{""id"": 53, ""name"": ""Thriller""}]";"[{""id"": 107, ""name"": ""barcelona spain""}, {""id"": 1936, ""name"": ""blackmail""}, {""id"": 9433, ""name"": ""concierge""}, {""id"": 10241, ""name"": ""caretaker""}, {""id"": 10333, ""name"": ""stalking""}, {""id"": 33347, ""name"": ""apartment building""}, {""id"": 212887, ""name"": ""peep hole""}, {""id"": 230052, ""name"": ""chloroform""}]";es;Mientras duermes;9.136965;"[{""name"": ""Filmax Entertainment"", ""id"": 7302}, {""name"": ""Castelao Producciones"", ""id"": 7956}, {""name"": ""Cubica"", ""id"": 26476}]";14/10/2011;0;Released;7;202
0;"[{""id"": 27, ""name"": ""Horror""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 53, ""name"": ""Thriller""}]";"[{""id"": 1336, ""name"": ""ransom""}, {""id"": 1562, ""name"": ""hostage""}, {""id"": 3051, ""name"": ""hostage drama""}]";en;The Cottage;8.39685;"[{""name"": ""Isle of Man Film"", ""id"": 2268}, {""name"": ""UK Film Council"", ""id"": 2452}, {""name"": ""Screen Yorkshire"", ""id"": 2690}, {""name"": ""Steel Mill Pictures"", ""id"": 15282}]";07/02/2008;0;Released;6.3;80
0;"[{""id"": 18, ""name"": ""Drama""}, {""id"": 14, ""name"": ""Fantasy""}, {""id"": 35, ""name"": ""Comedy""}]";"[{""id"": 236, ""name"": ""suicide""}, {""id"": 314, ""name"": ""life and death""}, {""id"": 732, ""name"": ""coma""}, {""id"": 6155, ""name"": ""afterlife""}]";en;Dead Like Me: Life After Death;7.864905;"[{""name"": ""Metro-Goldwyn-Mayer (MGM)"", ""id"": 8411}]";17/02/2009;0;Released;5.8;65
0;"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 99, ""name"": ""Documentary""}]";"[{""id"": 3028, ""name"": ""penguin""}, {""id"": 9558, ""name"": ""balzen""}, {""id"": 157160, ""name"": ""antarctic""}]";en;Farce of the Penguins;1.963219;"[{""name"": ""FOTP Productions"", ""id"": 2679}]";01/12/2006;0;Released;3.2;13
0;"[{""id"": 18, ""name"": ""Drama""}]";[];en;Flying By;1.546169;[];01/01/2009;0;Released;7;2
5000000;"[{""id"": 10402, ""name"": ""Music""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 35, ""name"": ""Comedy""}]";"[{""id"": 494, ""name"": ""father son relationship""}, {""id"": 18001, ""name"": ""rock band""}, {""id"": 207525, ""name"": ""grieving father""}]";en;Rudderless;10.619574;"[{""name"": ""Unified Pictures"", ""id"": 13238}, {""name"": ""Amberdale Productions"", ""id"": 23031}, {""name"": ""Tee Rob Pictures"", ""id"": 34846}]";17/10/2014;0;Released;7.4;105
5000000;"[{""id"": 10751, ""name"": ""Family""}, {""id"": 16, ""name"": ""Animation""}]";"[{""id"": 1480, ""name"": ""baseball""}, {""id"": 9887, ""name"": ""surrealism""}, {""id"": 10103, ""name"": ""children""}, {""id"": 156099, ""name"": ""new york yankees""}]";en;Henry & Me;0.999655;"[{""name"": ""Henry & Me Productions"", ""id"": 34306}]";18/08/2014;0;Released;3;3
0;"[{""id"": 10749, ""name"": ""Romance""}, {""id"": 35, ""name"": ""Comedy""}]";"[{""id"": 1003, ""name"": ""photographer""}, {""id"": 3262, ""name"": ""surgeon""}, {""id"": 3537, ""name"": ""orchestra""}, {""id"": 13005, ""name"": ""doctor""}, {""id"": 13063, ""name"": ""car accident""}, {""id"": 14755, ""name"": ""power outage""}, {""id"": 173325, ""name"": ""stuck in elevator""}, {""id"": 188960, ""name"": ""elevator""}, {""id"": 207317, ""name"": ""christmas""}]";en;Christmas Eve;1.985243;"[{""name"": ""Unstuck"", ""id"": 69292}]";04/12/2015;0;Released;6.1;24
0;"[{""id"": 10770, ""name"": ""TV Movie""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}]";[];en;We Have Your Husband;0.102003;"[{""name"": ""Johnson Production Group"", ""id"": 5225}, {""name"": ""Silver Screen Pictures"", ""id"": 12799}]";12/11/2011;0;Released;5;3
15000000;"[{""id"": 53, ""name"": ""Thriller""}, {""id"": 18, ""name"": ""Drama""}]";"[{""id"": 591, ""name"": ""cia""}, {""id"": 4948, ""name"": ""retirement""}, {""id"": 11134, ""name"": ""espionage""}, {""id"": 13015, ""name"": ""terrorism""}]";en;Dying of the Light;10.48009;"[{""name"": ""TinRes Entertainment"", ""id"": 20658}, {""name"": ""Over Under Media"", ""id"": 40541}]";04/12/2014;0;Released;4.5;118
0;"[{""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 10752, ""name"": ""War""}]";"[{""id"": 1419, ""name"": ""gun""}, {""id"": 10590, ""name"": ""oil""}, {""id"": 41249, ""name"": ""secret service""}, {""id"": 187056, ""name"": ""woman director""}, {""id"": 209994, ""name"": ""mina""}]";en;Born Of War;1.136568;"[{""name"": ""Jewson Film"", ""id"": 44241}, {""name"": ""Born of War"", ""id"": 44242}]";05/12/2013;0;Released;4.1;7
5000000;"[{""id"": 18, ""name"": ""Drama""}, {""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 878, ""name"": ""Science Fiction""}]";"[{""id"": 720, ""name"": ""helicopter""}, {""id"": 1432, ""name"": ""nasa""}, {""id"": 1556, ""name"": ""texas""}, {""id"": 1612, ""name"": ""spacecraft""}, {""id"": 4214, ""name"": ""beguilement""}, {""id"": 8086, ""name"": ""crop duster""}, {""id"": 10410, ""name"": ""conspiracy""}, {""id"": 10685, ""name"": ""escape""}, {""id"": 14626, ""name"": ""astronaut""}, {""id"": 18034, ""name"": ""desert""}, {""id"": 196557, ""name"": ""mission to mars""}, {""id"": 226594, ""name"": ""investigative reporter""}, {""id"": 226595, ""name"": ""launchpad""}]";en;Capricorn One;11.095219;"[{""name"": ""Associated General Films"", ""id"": 4377}, {""name"": ""Incorporated Television Company (ITC)"", ""id"": 15980}]";10/12/1977;0;Released;6.4;131
0;"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}]";[];en;Should've Been Romeo;0.40703;"[{""name"": ""Phillybrook Films"", ""id"": 65147}]";28/04/2012;0;Released;0;0
0;"[{""id"": 10751, ""name"": ""Family""}]";[];en;Running Forever;0.028756;"[{""name"": ""New Kingdom Pictures"", ""id"": 41671}]";27/10/2015;0;Released;0;0
5000000;"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 14, ""name"": ""Fantasy""}, {""id"": 27, ""name"": ""Horror""}, {""id"": 53, ""name"": ""Thriller""}]";"[{""id"": 1329, ""name"": ""canada""}, {""id"": 2652, ""name"": ""nazis""}, {""id"": 9663, ""name"": ""sequel""}, {""id"": 15285, ""name"": ""spin off""}, {""id"": 229863, ""name"": ""ancient evil""}]";en;Yoga Hosers;8.618793;"[{""name"": ""Invincible Pictures Corp."", ""id"": 16301}, {""name"": ""Abbolita Productions"", ""id"": 23700}, {""name"": ""Destro Films"", ""id"": 35043}]";08/07/2016;0;Released;4.7;102
0;"[{""id"": 27, ""name"": ""Horror""}, {""id"": 28, ""name"": ""Action""}]";"[{""id"": 3134, ""name"": ""louisiana""}, {""id"": 11219, ""name"": ""navy seal""}, {""id"": 12377, ""name"": ""zombie""}, {""id"": 14819, ""name"": ""violence""}, {""id"": 207419, ""name"": ""infected""}, {""id"": 207891, ""name"": ""walking dead""}, {""id"": 209618, ""name"": ""baton rouge""}]";en;Navy Seals vs. Zombies;2.394613;"[{""name"": ""Hollywood Media Bridge"", ""id"": 3546}, {""name"": ""Throne Productions"", ""id"": 63993}]";08/10/2015;0;Released;3.5;36
0;"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}]";"[{""id"": 996, ""name"": ""expensive restaurant""}, {""id"": 2613, ""name"": ""luxury""}, {""id"": 3063, ""name"": ""adolf hitler""}, {""id"": 3530, ""name"": ""prague""}, {""id"": 9594, ""name"": ""sudetendeutsch""}, {""id"": 9736, ""name"": ""little boy""}, {""id"": 11064, ""name"": ""nazi germany""}]";cs;Obsluhoval jsem anglického krále;2.387463;[];19/12/2006;0;Released;7;22
5000000;"[{""id"": 18, ""name"": ""Drama""}, {""id"": 35, ""name"": ""Comedy""}]";[];de;Soul Kitchen;5.461487;"[{""name"": ""Coraz\u00f3n International"", ""id"": 200}, {""name"": ""Biograf Jan Sv\u011br\u00e1k"", ""id"": 6419}]";09/09/2009;17872796;Released;7.1;116
1000000;"[{""id"": 18, ""name"": ""Drama""}]";"[{""id"": 10183, ""name"": ""independent film""}, {""id"": 170630, ""name"": ""repair shop""}, {""id"": 170633, ""name"": ""southern""}, {""id"": 170646, ""name"": ""death threat""}, {""id"": 170647, ""name"": ""story""}, {""id"": 170648, ""name"": ""religious art""}, {""id"": 170652, ""name"": ""father figure""}]";en;Sling Blade;14.805264;"[{""name"": ""Miramax Films"", ""id"": 14}]";30/08/1996;24475416;Released;7.4;231
4798235;"[{""id"": 27, ""name"": ""Horror""}, {""id"": 53, ""name"": ""Thriller""}]";"[{""id"": 236, ""name"": ""suicide""}, {""id"": 392, ""name"": ""england""}, {""id"": 1517, ""name"": ""classroom""}, {""id"": 5340, ""name"": ""investigation""}, {""id"": 6152, ""name"": ""supernatural""}, {""id"": 9826, ""name"": ""murder""}, {""id"": 10103, ""name"": ""children""}, {""id"": 10224, ""name"": ""haunting""}, {""id"": 10508, ""name"": ""teacher""}, {""id"": 10818, ""name"": ""author""}, {""id"": 13073, ""name"": ""fear""}, {""id"": 155881, ""name"": ""estate""}, {""id"": 159608, ""name"": ""con""}, {""id"": 162342, ""name"": ""discovery""}, {""id"": 162846, ""name"": ""ghost""}, {""id"": 165468, ""name"": ""governess""}]";en;The Awakening;25.30216;"[{""name"": ""BBC Films"", ""id"": 288}, {""name"": ""Studio Canal"", ""id"": 5870}, {""name"": ""Creative Scotland"", ""id"": 8087}, {""name"": ""Origin Pictures"", ""id"": 8088}, {""name"": ""Lipsync Productions"", ""id"": 9987}]";17/08/2011;209696;Released;6.3;458
4800000;"[{""id"": 27, ""name"": ""Horror""}]";"[{""id"": 472, ""name"": ""bathroom""}, {""id"": 572, ""name"": ""sex""}, {""id"": 587, ""name"": ""amsterdam""}, {""id"": 1295, ""name"": ""europe""}, {""id"": 1411, ""name"": ""brothel""}, {""id"": 5689, ""name"": ""slovakia""}, {""id"": 5891, ""name"": ""backpacker""}, {""id"": 8087, ""name"": ""horror""}, {""id"": 10292, ""name"": ""gore""}, {""id"": 11221, ""name"": ""blood""}, {""id"": 13006, ""name"": ""torture""}, {""id"": 155955, ""name"": ""business card""}, {""id"": 156149, ""name"": ""doberman""}, {""id"": 157958, ""name"": ""hostel""}, {""id"": 157959, ""name"": ""surgery""}, {""id"": 198438, ""name"": ""elite club""}, {""id"": 198441, ""name"": ""fingers""}]";en;Hostel;38.83192;"[{""name"": ""International Production Company"", ""id"": 1507}, {""name"": ""Raw Nerve"", ""id"": 1631}, {""name"": ""Lionsgate"", ""id"": 1632}, {""name"": ""Next Entertainment"", ""id"": 1633}, {""name"": ""Screen Gems"", ""id"": 3287}, {""name"": ""Hostel LLC"", ""id"": 17793}]";06/01/2005;80578934;Released;5.7;887
0;"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}]";"[{""id"": 186846, ""name"": ""adaptation""}, {""id"": 234551, ""name"": ""film in a film""}]";en;A Cock and Bull Story;3.500741;"[{""name"": ""Revolution Films"", ""id"": 163}, {""name"": ""BBC Films"", ""id"": 288}, {""name"": ""Baby Cow Productions"", ""id"": 1219}, {""name"": ""EM Media"", ""id"": 1917}, {""name"": ""Scion Films"", ""id"": 7419}, {""name"": ""East Midlands Media Initiative"", ""id"": 89041}]";17/07/2005;0;Released;6.2;43
5000000;"[{""id"": 53, ""name"": ""Thriller""}, {""id"": 18, ""name"": ""Drama""}]";"[{""id"": 4917, ""name"": ""shelter""}, {""id"": 10150, ""name"": ""end of the world""}, {""id"": 10309, ""name"": ""sanity""}, {""id"": 12332, ""name"": ""apocalypse""}]";en;Take Shelter;19.807295;"[{""name"": ""Hydraulx"", ""id"": 10936}, {""name"": ""REI Capital"", ""id"": 21925}, {""name"": ""Grove Hill Productions"", ""id"": 21926}, {""name"": ""Strange Matter Films"", ""id"": 21927}]";25/11/2011;3099314;Released;7.1;471
0;"[{""id"": 27, ""name"": ""Horror""}, {""id"": 53, ""name"": ""Thriller""}]";"[{""id"": 1415, ""name"": ""small town""}, {""id"": 5202, ""name"": ""boy""}, {""id"": 9826, ""name"": ""murder""}, {""id"": 14805, ""name"": ""maniac""}, {""id"": 162846, ""name"": ""ghost""}, {""id"": 228244, ""name"": ""the sixties""}]";en;Lady in White;1.435742;"[{""name"": ""New Sky Communications Inc."", ""id"": 54531}]";22/04/1988;0;Released;6.3;25
0;"[{""id"": 18, ""name"": ""Drama""}, {""id"": 35, ""name"": ""Comedy""}]";"[{""id"": 3796, ""name"": ""auto""}, {""id"": 5833, ""name"": ""autoritian education""}, {""id"": 10183, ""name"": ""independent film""}, {""id"": 10508, ""name"": ""teacher""}]";en;Driving Lessons;7.667888;[];30/04/2006;0;Released;6.3;47
5000000;"[{""id"": 35, ""name"": ""Comedy""}]";"[{""id"": 199073, ""name"": ""wife murder""}, {""id"": 208508, ""name"": ""murder plot""}]";en;Let's Kill Ward's Wife;8.496364;"[{""name"": ""Lost Rhino Films"", ""id"": 39328}]";23/12/2014;0;Released;5.5;76
4700000;"[{""id"": 27, ""name"": ""Horror""}]";"[{""id"": 9366, ""name"": ""hammer""}, {""id"": 10292, ""name"": ""gore""}, {""id"": 12339, ""name"": ""slasher""}, {""id"": 12394, ""name"": ""chainsaw""}, {""id"": 193575, ""name"": ""b horror""}]";en;The Texas Chainsaw Massacre 2;9.617777;"[{""name"": ""Cannon Films"", ""id"": 4110}]";22/08/1986;8025872;Released;5.9;139
4638783;"[{""id"": 37, ""name"": ""Western""}]";"[{""id"": 798, ""name"": ""sheriff""}, {""id"": 4995, ""name"": ""aging""}, {""id"": 5672, ""name"": ""billy the kid""}, {""id"": 6144, ""name"": ""lawlessness""}, {""id"": 10176, ""name"": ""gun battle""}, {""id"": 10292, ""name"": ""gore""}, {""id"": 10688, ""name"": ""breast""}, {""id"": 163180, ""name"": ""old friends""}, {""id"": 170314, ""name"": ""flogging""}, {""id"": 218009, ""name"": ""man slaps a woman""}, {""id"": 221091, ""name"": ""pat garrett""}, {""id"": 226499, ""name"": ""manhunt""}]";en;Pat Garrett & Billy the Kid;4.495256;"[{""name"": ""Metro-Goldwyn-Mayer (MGM)"", ""id"": 8411}]";23/05/1973;11000000;Released;7.2;65
4800000;"[{""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 80, ""name"": ""Crime""}]";"[{""id"": 3432, ""name"": ""bangkok""}, {""id"": 11258, ""name"": ""suicidal""}, {""id"": 155649, ""name"": ""arthouse""}, {""id"": 207268, ""name"": ""neo-noir""}, {""id"": 209074, ""name"": ""drug trafficker""}, {""id"": 212412, ""name"": ""very little dialogue""}, {""id"": 220468, ""name"": ""emasculation""}]";en;Only God Forgives;35.754865;"[{""name"": ""Gaumont"", ""id"": 9}, {""name"": ""Wild Bunch"", ""id"": 856}, {""name"": ""Bold Films"", ""id"": 2266}, {""name"": ""Film i V\u00e4st"", ""id"": 17513}, {""name"": ""A Grand Elephant"", ""id"": 19865}]";30/05/2013;10337387;Released;5.6;862
0;"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]";[];fr;Camping Sauvage;0.20323;[];13/10/2005;0;Released;4.8;4
4;"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}]";"[{""id"": 187056, ""name"": ""woman director""}]";en;Without Men;0.28076;[];29/06/2011;0;Released;4.6;8
0;"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10751, ""name"": ""Family""}]";"[{""id"": 388, ""name"": ""scotland""}, {""id"": 494, ""name"": ""father son relationship""}, {""id"": 641, ""name"": ""single parent""}, {""id"": 1872, ""name"": ""loss of father""}, {""id"": 2299, ""name"": ""violent father""}, {""id"": 3344, ""name"": ""letter""}, {""id"": 3799, ""name"": ""ship""}, {""id"": 5905, ""name"": ""father""}, {""id"": 9736, ""name"": ""little boy""}, {""id"": 10183, ""name"": ""independent film""}, {""id"": 33756, ""name"": ""deaf""}, {""id"": 187056, ""name"": ""woman director""}]";en;Dear Frankie;3.11319;"[{""name"": ""Scottish Screen"", ""id"": 698}, {""name"": ""Path\u00e9 Pictures International"", ""id"": 1178}, {""name"": ""UK Film Council"", ""id"": 2452}, {""name"": ""Inside Track Productions"", ""id"": 52723}, {""name"": ""Sigma Films"", ""id"": 53874}, {""name"": ""Scorpio Films"", ""id"": 80272}]";18/05/2004;0;Released;7;46
0;"[{""id"": 28, ""name"": ""Action""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 37, ""name"": ""Western""}]";"[{""id"": 957, ""name"": ""indian territory""}, {""id"": 2673, ""name"": ""horse""}, {""id"": 2752, ""name"": ""ranch""}, {""id"": 5692, ""name"": ""stetson""}, {""id"": 9209, ""name"": ""urbanisierung""}, {""id"": 12392, ""name"": ""best friend""}]";en;All Hat;0.137535;"[{""name"": ""New Real Films"", ""id"": 2649}]";11/09/2007;0;Released;1;1
4600000;"[{""id"": 18, ""name"": ""Drama""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}]";"[{""id"": 293, ""name"": ""female nudity""}, {""id"": 33501, ""name"": ""political""}, {""id"": 33502, ""name"": ""voting results""}]";fr;Le Nom des gens;6.368933;"[{""name"": ""Canal+"", ""id"": 5358}, {""name"": ""TPS Star"", ""id"": 6586}, {""name"": ""Delante Films"", ""id"": 7694}, {""name"": ""TF1 Droits Audiovisuels"", ""id"": 8350}]";24/11/2010;0;Released;7.3;93
4700000;"[{""id"": 18, ""name"": ""Drama""}, {""id"": 35, ""name"": ""Comedy""}]";"[{""id"": 1357, ""name"": ""fish""}, {""id"": 5202, ""name"": ""boy""}, {""id"": 15025, ""name"": ""parenting""}, {""id"": 157303, ""name"": ""first love""}, {""id"": 161570, ""name"": ""troubled childhood""}, {""id"": 162944, ""name"": ""child psychologist""}, {""id"": 187056, ""name"": ""woman director""}, {""id"": 195012, ""name"": ""synchronized swimming""}, {""id"": 200216, ""name"": ""self acceptance""}, {""id"": 209417, ""name"": ""parental advisor""}]";en;Treading Water;0.217538;"[{""name"": ""Rhombus Media"", ""id"": 164}, {""name"": ""Mecanismo Films"", ""id"": 21382}, {""name"": ""Redrum"", ""id"": 41921}]";13/09/2013;0;Released;5.6;6
4600000;"[{""id"": 18, ""name"": ""Drama""}]";"[{""id"": 456, ""name"": ""mother""}, {""id"": 572, ""name"": ""sex""}, {""id"": 596, ""name"": ""adultery""}, {""id"": 2483, ""name"": ""nudity""}, {""id"": 3692, ""name"": ""scandal""}, {""id"": 5153, ""name"": ""son""}, {""id"": 9673, ""name"": ""love""}, {""id"": 9826, ""name"": ""murder""}, {""id"": 10984, ""name"": ""true""}, {""id"": 13130, ""name"": ""teenager""}, {""id"": 33458, ""name"": ""gay man""}, {""id"": 33841, ""name"": ""incest""}, {""id"": 156037, ""name"": ""socialite""}]";en;Savage Grace;3.531877;"[{""name"": ""Celluloid Dreams"", ""id"": 860}, {""name"": ""Killer Films"", ""id"": 1422}, {""name"": ""John Wells Productions"", ""id"": 1512}, {""name"": ""Montfort Producciones"", ""id"": 2207}]";18/05/2007;0;Released;5.7;60
0;"[{""id"": 18, ""name"": ""Drama""}]";"[{""id"": 2658, ""name"": ""new zealand""}, {""id"": 3600, ""name"": ""gun rampage""}, {""id"": 6149, ""name"": ""police""}, {""id"": 10183, ""name"": ""independent film""}, {""id"": 10226, ""name"": ""neighbor""}, {""id"": 187554, ""name"": ""person running amok""}]";en;Out of the Blue;0.706355;[];12/10/2006;0;Released;5.9;18
4500000;"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 80, ""name"": ""Crime""}]";"[{""id"": 1482, ""name"": ""trainer""}, {""id"": 2999, ""name"": ""recruit""}, {""id"": 4358, ""name"": ""shenanigan""}, {""id"": 40957, ""name"": ""police academy""}]";en;Police Academy;15.002502;"[{""name"": ""Warner Bros."", ""id"": 6194}, {""name"": ""The Ladd Company"", ""id"": 7965}]";22/03/1984;146198896;Released;6.5;602
4500000;"[{""id"": 10749, ""name"": ""Romance""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 18, ""name"": ""Drama""}]";"[{""id"": 566, ""name"": ""sexual identity""}, {""id"": 2580, ""name"": ""shipwreck""}, {""id"": 4663, ""name"": ""lovers""}, {""id"": 9743, ""name"": ""stranded""}, {""id"": 10792, ""name"": ""marooned""}, {""id"": 11823, ""name"": ""pacific island""}, {""id"": 13130, ""name"": ""teenager""}, {""id"": 155746, ""name"": ""deserted island""}, {""id"": 157524, ""name"": ""tropical island""}, {""id"": 179578, ""name"": ""lost at sea""}]";en;The Blue Lagoon;22.585384;"[{""name"": ""Columbia Pictures Corporation"", ""id"": 441}]";05/07/1980;58853106;Released;5.8;408
6000000;"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]";"[{""id"": 213, ""name"": ""upper class""}, {""id"": 699, ""name"": ""love at first sight""}, {""id"": 1334, ""name"": ""wedding vows""}, {""id"": 1459, ""name"": ""marriage proposal""}, {""id"": 1873, ""name"": ""yuppie""}, {""id"": 2038, ""name"": ""love of one's life""}, {""id"": 3568, ""name"": ""lone wolf""}, {""id"": 3577, ""name"": ""snob""}, {""id"": 3581, ""name"": ""witness""}, {""id"": 3582, ""name"": ""bride""}, {""id"": 3583, ""name"": ""bridegroom""}, {""id"": 3584, ""name"": ""bridesmaid""}, {""id"": 3739, ""name"": ""funeral""}, {""id"": 5347, ""name"": ""clumsy fellow""}, {""id"": 6054, ""name"": ""friendship""}, {""id"": 13027, ""name"": ""wedding""}, {""id"": 236055, ""name"": ""gay couple""}]";en;Four Weddings and a Funeral;29.834065;"[{""name"": ""Channel Four Films"", ""id"": 181}, {""name"": ""PolyGram Filmed Entertainment"", ""id"": 1382}, {""name"": ""Working Title Films"", ""id"": 10163}]";09/03/1994;254700832;Released;6.6;632
